"month","account","total_transfer_in","total_transfer_out","account_monthly_balance"
1,"2939711235493840384","8936.08","953.13","7982.95"
2,"2939711235493840384","5607.38","6164.58","7425.75"
3,"2939711235493840384","10898.07","2578.5","15745.32"
4,"2939711235493840384","5763.799999999999","1524.1","19985.019999999997"
5,"2939711235493840384","7348.120000000001","2772.76","24560.379999999997"
6,"2939711235493840384","7163.47","3055.33","28668.519999999997"
7,"2939711235493840384","7002.5","798.9","34872.119999999995"
8,"2939711235493840384","1804.9699999999998","3550.2200000000003","33126.869999999995"
9,"2939711235493840384","4040.21","0","37167.079999999994"
10,"2939711235493840384","6267.84","2786.3500000000004","40648.56999999999"
11,"2939711235493840384","3663.1400000000003","5091.91","39219.799999999996"
12,"2939711235493840384","3937.4300000000003","4045.1","39112.13"
1,"2940741837424075264","10.04","0","10.04"
2,"2940741837424075264","0","870.36","-860.32"
3,"2940741837424075264","0","1735.47","-2595.79"
4,"2940741837424075264","931.06","0","-1664.73"
5,"2940741837424075264","0","0","-1664.73"
6,"2940741837424075264","1391.21","0","-273.52"
8,"2940741837424075264","0","0","-273.52"
9,"2940741837424075264","36.25","0","-237.26999999999998"
10,"2940741837424075264","1189.21","350.82","601.1200000000001"
11,"2940741837424075264","0","574.88","26.240000000000123"
1,"2940875426832292864","666.92","396.2","270.71999999999997"
2,"2940875426832292864","166.52","0","437.24"
3,"2940875426832292864","4458.27","0","4895.51"
4,"2940875426832292864","1954.03","0","6849.54"
5,"2940875426832292864","2411.89","0","9261.43"
6,"2940875426832292864","1916.21","1460.97","9716.67"
7,"2940875426832292864","514.08","0","10230.75"
8,"2940875426832292864","2375.4500000000003","0","12606.2"
9,"2940875426832292864","3732.0599999999995","0","16338.26"
10,"2940875426832292864","461.48","0","16799.74"
12,"2940875426832292864","0","0","16799.74"
1,"2941985174331858944","4145.12","0","4145.12"
2,"2941985174331858944","9312.44","2462.85","10994.71"
3,"2941985174331858944","9531.649999999998","811.9200000000001","19714.439999999995"
4,"2941985174331858944","4859.6","7640.88","16933.159999999996"
5,"2941985174331858944","5124.860000000001","4806.25","17251.769999999997"
6,"2941985174331858944","5195.67","4096.73","18350.71"
7,"2941985174331858944","10254.86","6932.969999999999","21672.6"
8,"2941985174331858944","4106.68","3789.88","21989.399999999998"
9,"2941985174331858944","866.14","5044.5","17811.039999999997"
10,"2941985174331858944","2919.2","0","20730.239999999998"
11,"2941985174331858944","4354.910000000001","727.68","24357.469999999998"
12,"2941985174331858944","6267.6900000000005","91","30534.159999999996"
1,"2942209109079856128","5257.95","0","5257.95"
2,"2942209109079856128","5537.24","1425.26","9369.93"
3,"2942209109079856128","9761.75","1053.09","18078.59"
4,"2942209109079856128","5488.5599999999995","2145.23","21421.92"
5,"2942209109079856128","5960.3","657.95","26724.269999999997"
6,"2942209109079856128","999.9200000000001","3799.8900000000003","23924.299999999996"
7,"2942209109079856128","13931.77","2110.14","35745.92999999999"
8,"2942209109079856128","7157.67","3285.13","39618.469999999994"
9,"2942209109079856128","2304.44","100.07","41822.84"
10,"2942209109079856128","7697.07","1935.1599999999999","47584.75"
11,"2942209109079856128","3163.55","0","50748.3"
12,"2942209109079856128","3946.19","2612.92","52081.57"
1,"2943468874420781568","4674.95","4526.33","148.6199999999999"
2,"2943468874420781568","3328.88","1136.85","2340.65"
3,"2943468874420781568","4852.290000000001","2773.48","4419.460000000001"
4,"2943468874420781568","4246.969999999999","3843.7000000000003","4822.73"
5,"2943468874420781568","226.87","454.34","4595.259999999999"
6,"2943468874420781568","2432.7799999999997","5606.459999999999","1421.58"
7,"2943468874420781568","3641.4","0","5062.98"
8,"2943468874420781568","2518.42","0","7581.4"
9,"2943468874420781568","7705.5","684.56","14602.34"
10,"2943468874420781568","9649.09","1545.8999999999999","22705.53"
11,"2943468874420781568","5133","3208.05","24630.48"
12,"2943468874420781568","1105.63","233.48","25502.63"
1,"2943473496796393472","1356.55","0","1356.55"
3,"2943473496796393472","0","0","1356.55"
4,"2943473496796393472","1099.04","150.22","2305.37"
7,"2943473496796393472","151.94","0","2457.31"
8,"2943473496796393472","0","0","2457.31"
9,"2943473496796393472","0","0","2457.31"
11,"2943473496796393472","0","0","2457.31"
12,"2943473496796393472","567.79","0","3025.1"
1,"2944150741001151488","1406.69","820.01","586.6800000000001"
2,"2944150741001151488","0","1206.92","-620.24"
3,"2944150741001151488","2910.31","1417.21","872.8599999999999"
4,"2944150741001151488","4610.719999999999","0","5483.579999999999"
5,"2944150741001151488","1440.97","0","6924.549999999999"
6,"2944150741001151488","2938.48","911.48","8951.55"
7,"2944150741001151488","1495.54","0","10447.09"
8,"2944150741001151488","674.27","959.2","10162.16"
9,"2944150741001151488","555.73","0","10717.89"
10,"2944150741001151488","2373.6600000000003","0","13091.55"
11,"2944150741001151488","1825.2199999999998","2200.71","12716.06"
12,"2944150741001151488","0","1523.61","11192.449999999999"
1,"2944388028277353472","1337.41","81.63","1255.7800000000002"
2,"2944388028277353472","1495.06","3671.3900000000003","-920.5500000000002"
3,"2944388028277353472","1527.04","488.24","118.24999999999977"
4,"2944388028277353472","248.17","1988.54","-1622.1200000000001"
5,"2944388028277353472","5684.1","3266.76","795.22"
6,"2944388028277353472","2014.81","3132.45","-322.41999999999985"
7,"2944388028277353472","2606.47","931.71","1352.34"
8,"2944388028277353472","1978.38","3077.25","253.47000000000003"
9,"2944388028277353472","342.16","0","595.6300000000001"
10,"2944388028277353472","4973.43","0","5569.06"
11,"2944388028277353472","4497.39","0","10066.45"
12,"2944388028277353472","4105.6","0","14172.050000000001"
1,"2947194637094834176","11916.060000000001","1757.4499999999998","10158.61"
2,"2947194637094834176","3128.2799999999997","3946.9700000000003","9339.92"
3,"2947194637094834176","5869.84","5081.9400000000005","10127.82"
4,"2947194637094834176","3487.0199999999995","2865.42","10749.419999999998"
5,"2947194637094834176","6333.6","0","17083.019999999997"
6,"2947194637094834176","1800.13","3453.94","15429.209999999997"
7,"2947194637094834176","9886.1","1147.04","24168.269999999997"
8,"2947194637094834176","7412.12","4783.31","26797.079999999994"
9,"2947194637094834176","3305.68","2269.52","27833.239999999994"
10,"2947194637094834176","8911.7","1824.87","34920.06999999999"
11,"2947194637094834176","7976.820000000001","3109.54","39787.34999999999"
12,"2947194637094834176","7364.370000000001","1165.01","45986.70999999999"
1,"2948549881997637120","9091.62","3917.6700000000005","5173.950000000001"
2,"2948549881997637120","6941.620000000001","3695.16","8420.410000000002"
3,"2948549881997637120","7977.65","4325.18","12072.880000000001"
4,"2948549881997637120","1438.85","1821.0500000000002","11690.68"
5,"2948549881997637120","2545.41","4063.55","10172.54"
6,"2948549881997637120","1054.85","68.81","11158.580000000002"
7,"2948549881997637120","8943.630000000001","3617.2200000000003","16484.99"
8,"2948549881997637120","5450.280000000001","3413.45","18521.820000000003"
9,"2948549881997637120","2784.58","2880.34","18426.060000000005"
10,"2948549881997637120","12612.02","2406.25","28631.830000000005"
11,"2948549881997637120","9058.439999999999","2346.08","35344.19"
12,"2948549881997637120","6049.110000000001","753.08","40640.22"
1,"2948575008088668160","5001.79","0","5001.79"
2,"2948575008088668160","10839.960000000001","1658.35","14183.400000000001"
3,"2948575008088668160","1718.75","662.25","15239.900000000001"
4,"2948575008088668160","3326.23","902.4","17663.730000000003"
5,"2948575008088668160","10448.41","3212.45","24899.690000000002"
6,"2948575008088668160","1674.74","2097.69","24476.74"
7,"2948575008088668160","4529.98","668.81","28337.91"
8,"2948575008088668160","4858.87","1497.8899999999999","31698.89"
9,"2948575008088668160","3827.42","769.6","34756.71"
10,"2948575008088668160","3688.0799999999995","2253.83","36190.96"
11,"2948575008088668160","4476.92","2113.31","38554.57"
12,"2948575008088668160","5852.67","2492.83","41914.41"
1,"2950572283607591424","1371.4","0","1371.4"
2,"2950572283607591424","2683.88","0","4055.28"
3,"2950572283607591424","1628.93","0","5684.21"
5,"2950572283607591424","0","0","5684.21"
6,"2950572283607591424","591.99","1033.77","5242.43"
7,"2950572283607591424","3226.3900000000003","0","8468.82"
8,"2950572283607591424","0","0","8468.82"
9,"2950572283607591424","0","0","8468.82"
10,"2950572283607591424","1921.44","1139.3","9250.96"
11,"2950572283607591424","618.78","0","9869.74"
12,"2950572283607591424","344.15","0","10213.89"
1,"2950835448016919040","9350.619999999999","2084.64","7265.98"
2,"2950835448016919040","4666.53","2002.19","9930.32"
3,"2950835448016919040","12731.1","2949.02","19712.4"
4,"2950835448016919040","4992.539999999999","3290.0200000000004","21414.92"
5,"2950835448016919040","6970.110000000001","1585.06","26799.97"
6,"2950835448016919040","6582.669999999999","4802.53","28580.11"
7,"2950835448016919040","7350.450000000001","4362.54","31568.02"
8,"2950835448016919040","5501.86","1567.14","35502.74"
9,"2950835448016919040","7594.49","3592.55","39504.68"
10,"2950835448016919040","5559.34","6546.2300000000005","38517.79"
11,"2950835448016919040","1627","3578.08","36566.71"
12,"2950835448016919040","3229.06","510.87","39284.9"
1,"2950940090521441280","1554.32","0","1554.32"
2,"2950940090521441280","2265.09","0","3819.41"
3,"2950940090521441280","128.14","555.97","3391.58"
4,"2950940090521441280","4022.62","1324.02","6090.18"
5,"2950940090521441280","0","0","6090.18"
6,"2950940090521441280","255.36","538.63","5806.91"
7,"2950940090521441280","2189.42","676.57","7319.76"
8,"2950940090521441280","0","1973.86","5345.900000000001"
9,"2950940090521441280","3545.12","2014.3999999999999","6876.620000000001"
10,"2950940090521441280","298.21","2968.31","4206.52"
11,"2950940090521441280","0","0","4206.52"
12,"2950940090521441280","1763.51","1766.64","4203.39"
1,"2951653529962772480","3667.2","1896.79","1770.4099999999999"
2,"2951653529962772480","7601.65","4447.110000000001","4924.949999999999"
3,"2951653529962772480","4186.9400000000005","890.6","8221.289999999999"
4,"2951653529962772480","3024.51","3732.87","7512.929999999999"
5,"2951653529962772480","1910.67","1425.3600000000001","7998.24"
6,"2951653529962772480","6360.68","2295","12063.92"
7,"2951653529962772480","4545.27","1342.98","15266.210000000001"
8,"2951653529962772480","3935.8399999999997","1695.94","17506.11"
9,"2951653529962772480","8053.899999999999","3619.7099999999996","21940.3"
10,"2951653529962772480","1398.99","2319.25","21020.04"
11,"2951653529962772480","3616.17","1387.22","23248.99"
12,"2951653529962772480","4428.01","1820.37","25856.63"
9,"2951913227509353984","0","0","0"
11,"2951913227509353984","0","0","0"
12,"2951913227509353984","0","0","0"
1,"2952091621154442752","1443.63","0","1443.63"
2,"2952091621154442752","3927.23","0","5370.860000000001"
3,"2952091621154442752","1111.01","166.01","6315.860000000001"
4,"2952091621154442752","0","0","6315.860000000001"
5,"2952091621154442752","1485.73","1815.67","5985.92"
6,"2952091621154442752","0","867.79","5118.13"
7,"2952091621154442752","18.61","0","5136.74"
8,"2952091621154442752","2606.9700000000003","252.38","7491.33"
9,"2952091621154442752","1603.05","1265.01","7829.37"
10,"2952091621154442752","3196.9","5180.5599999999995","5845.710000000001"
11,"2952091621154442752","2033.1399999999999","0","7878.85"
12,"2952091621154442752","1736.55","0","9615.4"
1,"2953615814715712512","3835.88","2397.88","1438"
2,"2953615814715712512","1739.09","1799.9","1377.1899999999998"
3,"2953615814715712512","2519.02","86.27","3809.9399999999996"
4,"2953615814715712512","6085.71","966.3900000000001","8929.259999999998"
5,"2953615814715712512","2031.46","1676.75","9283.969999999998"
6,"2953615814715712512","1825.96","1695.89","9414.039999999997"
7,"2953615814715712512","3424.75","1066.09","11772.699999999997"
8,"2953615814715712512","1540.82","96.07","13217.449999999997"
9,"2953615814715712512","3029.33","4158.790000000001","12087.989999999996"
10,"2953615814715712512","2755.95","0","14843.939999999995"
11,"2953615814715712512","0","368.47","14475.469999999996"
12,"2953615814715712512","1019.1700000000001","0","15494.639999999996"
1,"2953973101080823808","5064.88","2315.46","2749.42"
2,"2953973101080823808","2029.6599999999999","0","4779.08"
3,"2953973101080823808","3376.36","2588.1400000000003","5567.299999999999"
4,"2953973101080823808","3330.95","1726.65","7171.5999999999985"
5,"2953973101080823808","5501.93","26.78","12646.75"
6,"2953973101080823808","4342.72","3362.61","13626.86"
7,"2953973101080823808","2955.3500000000004","3080.7299999999996","13501.480000000001"
8,"2953973101080823808","4299.33","2081.89","15718.920000000002"
9,"2953973101080823808","6062.49","1600.71","20180.7"
10,"2953973101080823808","428.91","2360.5600000000004","18249.05"
11,"2953973101080823808","4957.17","1592.34","21613.879999999997"
12,"2953973101080823808","5175.29","1969.01","24820.159999999996"
1,"2955946415802215424","1518.06","4707.17","-3189.11"
2,"2955946415802215424","2040.9799999999998","596.09","-1744.2200000000003"
3,"2955946415802215424","3710.3400000000006","2019.54","-53.41999999999962"
4,"2955946415802215424","0","3830.5700000000006","-3883.9900000000002"
5,"2955946415802215424","1849.27","0","-2034.7200000000003"
6,"2955946415802215424","3966.37","3513.54","-1581.8900000000003"
7,"2955946415802215424","1976.68","1937.7","-1542.9100000000003"
8,"2955946415802215424","6462.8099999999995","625.35","4294.549999999999"
9,"2955946415802215424","2048.36","4091.97","2250.9399999999996"
10,"2955946415802215424","84.42","4309.46","-1974.1000000000004"
11,"2955946415802215424","2324.35","2838.7","-2488.4500000000003"
12,"2955946415802215424","766.15","1861.1000000000001","-3583.4000000000005"
1,"2956053193074227712","1432.63","2700.6000000000004","-1267.9700000000003"
2,"2956053193074227712","2902.9399999999996","1861.84","-226.87000000000057"
3,"2956053193074227712","6716.57","1040.47","5449.229999999999"
4,"2956053193074227712","931.94","0","6381.169999999998"
5,"2956053193074227712","0","5216.5199999999995","1164.6499999999987"
6,"2956053193074227712","5688.54","882.16","5971.029999999999"
7,"2956053193074227712","1206.43","563.46","6613.999999999999"
8,"2956053193074227712","258.22","0","6872.219999999999"
9,"2956053193074227712","3625.6400000000003","860.42","9637.439999999999"
10,"2956053193074227712","3043.1","1910.16","10770.38"
11,"2956053193074227712","6430.71","1809.5600000000002","15391.529999999999"
12,"2956053193074227712","829.99","0","16221.519999999999"
1,"2956665000046937088","0","0","0"
2,"2956665000046937088","781.75","0","781.75"
3,"2956665000046937088","1444.87","0","2226.62"
4,"2956665000046937088","999.77","1416.15","1810.2399999999998"
5,"2956665000046937088","1894.1","0","3704.3399999999997"
6,"2956665000046937088","867.4300000000001","0","4571.7699999999995"
7,"2956665000046937088","1814.37","532.43","5853.709999999999"
8,"2956665000046937088","1985.51","0","7839.219999999999"
9,"2956665000046937088","625.07","0","8464.289999999999"
10,"2956665000046937088","303.9","0","8768.189999999999"
11,"2956665000046937088","79.24","2792.04","6055.3899999999985"
12,"2956665000046937088","3004.77","0","9060.159999999998"
1,"2957516852922435072","6078.75","3208.37","2870.38"
2,"2957516852922435072","6048.400000000001","866.27","8052.510000000001"
3,"2957516852922435072","3128.46","2477.07","8703.900000000001"
4,"2957516852922435072","6500.17","0","15204.070000000002"
5,"2957516852922435072","6875.12","6306.169999999999","15773.020000000002"
6,"2957516852922435072","2453.71","330.13","17896.600000000002"
7,"2957516852922435072","6291.54","765.99","23422.15"
8,"2957516852922435072","11456.98","324.84","34554.29"
9,"2957516852922435072","9079.28","1910.75","41722.82"
10,"2957516852922435072","4938.17","5320.53","41340.46"
11,"2957516852922435072","3595.5499999999997","2307.3199999999997","42628.69"
12,"2957516852922435072","9596.100000000002","0","52224.79000000001"
1,"2958471148002833408","7467.009999999999","3715.84","3751.169999999999"
2,"2958471148002833408","4836.06","2082.09","6505.139999999999"
3,"2958471148002833408","3411.37","4414.74","5501.7699999999995"
4,"2958471148002833408","744.3399999999999","3133.05","3113.0599999999995"
5,"2958471148002833408","4415.48","1149.36","6379.179999999999"
6,"2958471148002833408","4010.5400000000004","1123.61","9266.11"
7,"2958471148002833408","3870.04","2716.58","10419.57"
8,"2958471148002833408","4215.62","1606.46","13028.73"
9,"2958471148002833408","3297.5","1323.15","15003.08"
10,"2958471148002833408","3380.99","2783.3","15600.77"
11,"2958471148002833408","4356.110000000001","0","19956.88"
12,"2958471148002833408","1093.6599999999999","0","21050.54"
1,"2959191547394861056","1988.06","1101.28","886.78"
2,"2959191547394861056","1266.9","3792.37","-1638.6899999999998"
3,"2959191547394861056","2418.87","4619.4800000000005","-3839.3"
4,"2959191547394861056","8676.59","1698.86","3138.4300000000003"
5,"2959191547394861056","3712.25","1834.15","5016.530000000001"
6,"2959191547394861056","1739.98","1892.76","4863.750000000001"
7,"2959191547394861056","5663.529999999999","2339.39","8187.889999999999"
8,"2959191547394861056","2187.0099999999998","1167.45","9207.449999999999"
9,"2959191547394861056","3908.56","2964.95","10151.06"
10,"2959191547394861056","2039.92","1012.42","11178.56"
11,"2959191547394861056","4679","0","15857.56"
12,"2959191547394861056","4280.0199999999995","0","20137.579999999998"
1,"2960297743852809216","5711.38","1165.09","4546.29"
2,"2960297743852809216","5255.289999999999","0","9801.579999999998"
3,"2960297743852809216","321.32","2779.23","7343.669999999998"
4,"2960297743852809216","0","0","7343.669999999998"
5,"2960297743852809216","1379.47","2855.74","5867.399999999999"
6,"2960297743852809216","5379.540000000001","0","11246.939999999999"
7,"2960297743852809216","3979.63","1703.94","13522.63"
8,"2960297743852809216","0","0","13522.63"
9,"2960297743852809216","2521.17","1359.87","14683.93"
10,"2960297743852809216","5424.9800000000005","1551.56","18557.350000000002"
11,"2960297743852809216","2165.84","0","20723.190000000002"
12,"2960297743852809216","193.01","0","20916.2"
1,"2960828405151501824","6193.75","6119.18","74.56999999999971"
2,"2960828405151501824","3963.5499999999993","642.72","3395.3999999999987"
3,"2960828405151501824","8226.85","1996.78","9625.47"
4,"2960828405151501824","10366.4","3338.98","16652.89"
5,"2960828405151501824","5039.97","1017.58","20675.28"
6,"2960828405151501824","3987.4799999999996","1832.06","22830.699999999997"
7,"2960828405151501824","2918.6","165.01","25584.289999999997"
8,"2960828405151501824","7735.83","7989.529999999999","25330.589999999997"
9,"2960828405151501824","6273.629999999999","4282.15","27322.069999999996"
10,"2960828405151501824","3996.7999999999997","1594.94","29723.929999999997"
11,"2960828405151501824","5924.119999999999","1757.33","33890.719999999994"
12,"2960828405151501824","4139.99","2900.66","35130.049999999996"
1,"2961038734446155776","4393.82","0","4393.82"
2,"2961038734446155776","1883.3199999999997","0","6277.139999999999"
3,"2961038734446155776","2585.16","459.92","8402.38"
4,"2961038734446155776","2824.8599999999997","3194.87","8032.369999999999"
5,"2961038734446155776","5115.58","1179.37","11968.579999999998"
6,"2961038734446155776","2572.5","4191.75","10349.329999999998"
7,"2961038734446155776","1666.3400000000001","3230.76","8784.909999999998"
8,"2961038734446155776","1990.74","2008.82","8766.829999999998"
9,"2961038734446155776","6328.179999999999","1781.99","13313.019999999997"
10,"2961038734446155776","5681.8099999999995","2885.41","16109.419999999996"
11,"2961038734446155776","2497.65","0","18607.069999999996"
12,"2961038734446155776","1518.16","1245.03","18880.199999999997"
1,"2961703732753505280","5234.62","995.13","4239.49"
2,"2961703732753505280","4661.29","0","8900.779999999999"
3,"2961703732753505280","967.54","1407.52","8460.8"
4,"2961703732753505280","4858.900000000001","934.1399999999999","12385.56"
5,"2961703732753505280","9462.599999999999","2284.2200000000003","19563.94"
6,"2961703732753505280","2947.24","4345.51","18165.67"
7,"2961703732753505280","3847.26","1066.1499999999999","20946.78"
8,"2961703732753505280","0","0","20946.78"
9,"2961703732753505280","474.21000000000004","3907.4700000000003","17513.519999999997"
10,"2961703732753505280","3266.4700000000003","1630.3400000000001","19149.649999999998"
11,"2961703732753505280","734.21","0","19883.859999999997"
12,"2961703732753505280","1879.27","1090.12","20673.01"
1,"2962095692757510656","0","0","0"
2,"2962095692757510656","0","0","0"
3,"2962095692757510656","0","369.79","-369.79"
5,"2962095692757510656","0","1372.62","-1742.4099999999999"
6,"2962095692757510656","552.46","0","-1189.9499999999998"
7,"2962095692757510656","1275.55","1221.21","-1135.61"
8,"2962095692757510656","0","0","-1135.61"
9,"2962095692757510656","882.28","952.1","-1205.4299999999998"
10,"2962095692757510656","0","1702.38","-2907.81"
11,"2962095692757510656","0","0","-2907.81"
12,"2962095692757510656","891.33","0","-2016.48"
1,"2963923239806219776","479.66","1583.08","-1103.4199999999998"
2,"2963923239806219776","1213.3200000000002","551.46","-441.5599999999997"
3,"2963923239806219776","4471.52","2889.21","1140.7500000000007"
4,"2963923239806219776","3564.8799999999997","0","4705.63"
5,"2963923239806219776","1144.01","1655.48","4194.16"
6,"2963923239806219776","7110.169999999999","1743.94","9560.39"
7,"2963923239806219776","3849.65","0","13410.039999999999"
8,"2963923239806219776","345.54","1002.34","12753.24"
9,"2963923239806219776","2960.33","1056.81","14656.76"
10,"2963923239806219776","2318.76","1655.16","15320.36"
11,"2963923239806219776","1395.19","502.26","16213.29"
12,"2963923239806219776","4524.85","2754.5600000000004","17983.58"
1,"2964194385558388224","3554.5800000000004","1464.6399999999999","2089.9400000000005"
2,"2964194385558388224","7312.45","10200.59","-798.1999999999998"
3,"2964194385558388224","10441.51","3247.04","6396.27"
4,"2964194385558388224","11565.869999999999","5699.740000000001","12262.399999999998"
5,"2964194385558388224","7423.81","1459.21","18227"
6,"2964194385558388224","7092.610000000001","1102.52","24217.09"
7,"2964194385558388224","5649.2","2587.23","27279.06"
8,"2964194385558388224","5251.54","1212.23","31318.370000000003"
9,"2964194385558388224","8723","1252.99","38788.380000000005"
10,"2964194385558388224","5189.5","1930.74","42047.14000000001"
11,"2964194385558388224","10545.529999999999","3463.81","49128.86000000001"
12,"2964194385558388224","8125.42","1143.96","56110.32000000001"
1,"2964337331093673984","2439.61","0","2439.61"
2,"2964337331093673984","971.74","9.65","3401.7000000000003"
3,"2964337331093673984","2904.71","0","6306.41"
4,"2964337331093673984","1877.6200000000001","0","8184.03"
5,"2964337331093673984","2264.64","619.42","9829.25"
6,"2964337331093673984","70.27","685.99","9213.53"
7,"2964337331093673984","3940.36","0","13153.890000000001"
8,"2964337331093673984","0","4093.14","9060.750000000002"
9,"2964337331093673984","6766.01","612.61","15214.150000000001"
10,"2964337331093673984","955.77","0","16169.920000000002"
11,"2964337331093673984","1424.57","0","17594.49"
12,"2964337331093673984","9909.76","0","27504.25"
1,"2964370918459985920","799.83","582.86","216.97000000000003"
2,"2964370918459985920","1386.9","157.65","1446.22"
3,"2964370918459985920","3651.55","2001.28","3096.4900000000002"
4,"2964370918459985920","2099.59","3044.17","2151.9100000000003"
5,"2964370918459985920","764.39","433.96","2482.34"
6,"2964370918459985920","3945.0099999999998","732.29","5695.0599999999995"
7,"2964370918459985920","629.41","2388.29","3936.1799999999994"
8,"2964370918459985920","3218.86","890.84","6264.199999999999"
9,"2964370918459985920","0","0","6264.199999999999"
10,"2964370918459985920","3534.37","1430.71","8367.859999999999"
11,"2964370918459985920","0","2023.29","6344.569999999999"
12,"2964370918459985920","2086.77","0","8431.339999999998"
1,"2964833903030427648","1164.01","4912.449999999999","-3748.4399999999987"
2,"2964833903030427648","4412.75","0","664.3100000000013"
3,"2964833903030427648","2954.25","0","3618.5600000000013"
4,"2964833903030427648","1308.3","2227.96","2698.9000000000015"
5,"2964833903030427648","4120.67","0","6819.5700000000015"
6,"2964833903030427648","2426.15","0","9245.720000000001"
7,"2964833903030427648","3831.38","0","13077.100000000002"
8,"2964833903030427648","1877.8","5020.639999999999","9934.260000000002"
9,"2964833903030427648","1535.94","1829.15","9641.050000000003"
10,"2964833903030427648","4264.11","840.04","13065.120000000003"
11,"2964833903030427648","3889.0699999999997","4374.7300000000005","12579.460000000003"
12,"2964833903030427648","6751.54","2042.12","17288.880000000005"
1,"2965062932179606016","9358.59","1519.29","7839.3"
2,"2965062932179606016","3020.69","778.29","10081.7"
3,"2965062932179606016","3593.66","1022.59","12652.77"
4,"2965062932179606016","10369.369999999999","537.75","22484.39"
5,"2965062932179606016","1211.52","1727.8","21968.11"
6,"2965062932179606016","2362.32","0","24330.43"
7,"2965062932179606016","11131.6","1158.4","34303.630000000005"
8,"2965062932179606016","1556.29","3170.85","32689.070000000003"
9,"2965062932179606016","4985.03","3463.38","34210.72"
10,"2965062932179606016","2305.81","872.33","35644.200000000004"
11,"2965062932179606016","3188.8300000000004","1929.62","36903.41"
12,"2965062932179606016","2166.25","3029.91","36039.75"
3,"2965213610032482304","0","0","0"
10,"2965213610032482304","0","0","0"
1,"2965722058957501952","3544.2300000000005","0","3544.2300000000005"
2,"2965722058957501952","4554.08","0","8098.31"
3,"2965722058957501952","2015.3500000000001","986.22","9127.44"
4,"2965722058957501952","5315.66","3146.23","11296.87"
5,"2965722058957501952","3993.28","4076.99","11213.160000000002"
6,"2965722058957501952","2063.1","767.81","12508.45"
7,"2965722058957501952","6166.65","237.32","18437.78"
8,"2965722058957501952","2449.09","477.51","20409.36"
9,"2965722058957501952","999.54","0","21408.9"
10,"2965722058957501952","4597.389999999999","2212.62","23793.670000000002"
11,"2965722058957501952","5353.24","66.62","29080.29"
12,"2965722058957501952","5959.07","993.12","34046.24"
1,"2968176884065325056","3332.4300000000003","1217.52","2114.9100000000003"
2,"2968176884065325056","5348.66","0","7463.57"
3,"2968176884065325056","1381.8","0","8845.369999999999"
4,"2968176884065325056","133.27","1111.32","7867.319999999999"
5,"2968176884065325056","246.42","998.6099999999999","7115.129999999999"
6,"2968176884065325056","1706.98","887.35","7934.759999999999"
7,"2968176884065325056","1107.85","111.22","8931.39"
8,"2968176884065325056","0","0","8931.39"
9,"2968176884065325056","2782.3","0","11713.689999999999"
10,"2968176884065325056","666.51","999.9","11380.3"
11,"2968176884065325056","3127.1099999999997","1091.36","13416.05"
12,"2968176884065325056","1727.14","2405.5299999999997","12737.66"
1,"2968453095600487936","3706.7799999999997","1451.67","2255.1099999999997"
2,"2968453095600487936","2882.7","559.93","4577.879999999999"
3,"2968453095600487936","1569.78","673.88","5473.779999999999"
4,"2968453095600487936","3351.76","2303.64","6521.9"
5,"2968453095600487936","1828.26","0","8350.16"
6,"2968453095600487936","3249.13","3227.27","8372.02"
7,"2968453095600487936","728.7","1113.06","7987.660000000001"
8,"2968453095600487936","617.95","0","8605.61"
9,"2968453095600487936","6614.98","0","15220.59"
10,"2968453095600487936","0","1306.06","13914.53"
11,"2968453095600487936","2448.98","0","16363.51"
12,"2968453095600487936","0","1596.04","14767.470000000001"
1,"2970454261252015104","4312.53","3796.08","516.4499999999998"
2,"2970454261252015104","6308.09","594.16","6230.38"
3,"2970454261252015104","623.23","3431.16","3422.4500000000003"
4,"2970454261252015104","3390.71","0","6813.16"
5,"2970454261252015104","6891.74","4483.37","9221.529999999999"
6,"2970454261252015104","805.74","2354.61","7672.659999999999"
7,"2970454261252015104","3615.94","3026.6499999999996","8261.949999999999"
8,"2970454261252015104","3418","4240.87","7439.079999999999"
9,"2970454261252015104","1640.52","1188.37","7891.23"
10,"2970454261252015104","5005.4400000000005","1898","10998.67"
11,"2970454261252015104","1711.27","4272.45","8437.49"
12,"2970454261252015104","3867.82","1634.46","10670.85"
1,"2970724736270970368","0","734.64","-734.64"
2,"2970724736270970368","124.52","0","-610.12"
4,"2970724736270970368","0","0","-610.12"
5,"2970724736270970368","0","0","-610.12"
6,"2970724736270970368","0","0","-610.12"
7,"2970724736270970368","639.1","0","28.980000000000018"
8,"2970724736270970368","0","0","28.980000000000018"
9,"2970724736270970368","0","0","28.980000000000018"
10,"2970724736270970368","950.5","0","979.48"
11,"2970724736270970368","0","47.4","932.08"
12,"2970724736270970368","2482.27","882.07","2532.2799999999997"
1,"2972785568304749056","3209.71","3067.62","142.09000000000015"
2,"2972785568304749056","3806.01","2253.1","1695.0000000000005"
3,"2972785568304749056","2681.3900000000003","1757.87","2618.520000000001"
4,"2972785568304749056","8270.689999999999","0","10889.21"
5,"2972785568304749056","909.72","1078.45","10720.48"
6,"2972785568304749056","8936.21","2288.05","17368.64"
7,"2972785568304749056","671.74","667.37","17373.01"
8,"2972785568304749056","5847.41","6325.460000000001","16894.96"
9,"2972785568304749056","5044.38","1904.93","20034.41"
